transaction_hash,block_number,builder_reward,ethusd_price,from_address,to_address
0x88bb54d450176c86da2fc5692d36f654adb46458d99573bc57ae62fe476f3fa2,19392820,0.71649038,,0x1df2ce7ee67b94de3f8abd206d7fe748fe352b1e,0x2b8bc3f432f5a95aadd0593d39e8bf8a0174b7a4
0xcf2a25cb9a242aa33db1e4614752f43249e6bb73cb78183d66d31e9a11efcda3,19377427,0.712265745,,0x1df2ce7ee67b94de3f8abd206d7fe748fe352b1e,0x2b8bc3f432f5a95aadd0593d39e8bf8a0174b7a4
0x0ce7dbbe84e49b8704d144941ed861b0554a3202368a0509b92d29f5064722a8,19392285,0.710779415,,0x1df2ce7ee67b94de3f8abd206d7fe748fe352b1e,0x2b8bc3f432f5a95aadd0593d39e8bf8a0174b7a4
0x7b522de22f1acee9f822d0ca66b754924444bcd44252dab461eff0c718092276,19506021,0.70644302,,0x1df2ce7ee67b94de3f8abd206d7fe748fe352b1e,0x2b8bc3f432f5a95aadd0593d39e8bf8a0174b7a4
0x6a6f2c6482403d5c0efe088a45cfca5c86394f2f69cbe1e1726c1ea7dbef0449,19464208,0.669760025,,0x1df2ce7ee67b94de3f8abd206d7fe748fe352b1e,0x2b8bc3f432f5a95aadd0593d39e8bf8a0174b7a4
0x23c8267682541336a930c049fc2430681928706ba1ff8ec2735ef0fa7328da43,19412910,0.634407765,,0x1df2ce7ee67b94de3f8abd206d7fe748fe352b1e,0x2b8bc3f432f5a95aadd0593d39e8bf8a0174b7a4
0xd8cbe2e7a1d4bfb581e65106ff3226e9803ac284dca9381784aba03102c12319,19541315,0.62782252,,0x1df2ce7ee67b94de3f8abd206d7fe748fe352b1e,0x2b8bc3f432f5a95aadd0593d39e8bf8a0174b7a4
0x2ba41a6c2c2e1c9b90398b0fdf80d717ad38ba1e06ba8689d82e85279eef9e33,19412798,0.568084005,,0x1df2ce7ee67b94de3f8abd206d7fe748fe352b1e,0x2b8bc3f432f5a95aadd0593d39e8bf8a0174b7a4
0x8a39cfbcd51464a4390f17c206d009335870ca924d61fc9d62d277f7fc7afff9,19391505,0.529596645,,0x1df2ce7ee67b94de3f8abd206d7fe748fe352b1e,0x2b8bc3f432f5a95aadd0593d39e8bf8a0174b7a4
0xe728e164db4ca8f27355edac30e3d009ebeb0a26c193e5ee382c624d5bda9677,19377482,0.514959845,,0x1df2ce7ee67b94de3f8abd206d7fe748fe352b1e,0x2b8bc3f432f5a95aadd0593d39e8bf8a0174b7a4
0x080822db972b1501153255a5681fcd9fd184f2f52b073eef1740deff26a01aaf,19385041,0.50151476,,0x1df2ce7ee67b94de3f8abd206d7fe748fe352b1e,0x2b8bc3f432f5a95aadd0593d39e8bf8a0174b7a4
0xf102d6500ec691f099e8e5d3ab28346d77f7cdc272054c2bf971cc7579bc8d82,19383486,0.45632,,0x1df2ce7ee67b94de3f8abd206d7fe748fe352b1e,0x2b8bc3f432f5a95aadd0593d39e8bf8a0174b7a4
0x3845e1015d23ab36babfec106adf9fd112ee68173af079a4bd7b41046825b614,19384887,0.4178065,,0x1df2ce7ee67b94de3f8abd206d7fe748fe352b1e,0x2b8bc3f432f5a95aadd0593d39e8bf8a0174b7a4
0xfa09f0ed0b1193101e74f6f35dfb1e1836162a8f8a1c6178f756ae7d954fa5d6,19378658,0.41561608,,0x1df2ce7ee67b94de3f8abd206d7fe748fe352b1e,0x2b8bc3f432f5a95aadd0593d39e8bf8a0174b7a4
0x95f109bb29725a6e01dc20130359e6f17b3dad9986a2018e043b96f45f90d9e9,19363857,0.411759385,,0x1df2ce7ee67b94de3f8abd206d7fe748fe352b1e,0x2b8bc3f432f5a95aadd0593d39e8bf8a0174b7a4
0x9d0bd7249eef916aa265d9e5427f18ed16047fbf979cba34246dfa36ad0002bc,19364624,0.41106163,,0x1df2ce7ee67b94de3f8abd206d7fe748fe352b1e,0x2b8bc3f432f5a95aadd0593d39e8bf8a0174b7a4
0x58ac9cff9a22d608e1c037a64654b0a55d19518ec2e5c2eef4866de63fca857b,19349548,0.40818961,,0x1df2ce7ee67b94de3f8abd206d7fe748fe352b1e,0x2b8bc3f432f5a95aadd0593d39e8bf8a0174b7a4
0x0588caf6a31688432aed45a74105250f6121e9110fa9dadace355c1287274980,19412173,0.401687955,,0x1df2ce7ee67b94de3f8abd206d7fe748fe352b1e,0x2b8bc3f432f5a95aadd0593d39e8bf8a0174b7a4
0x603da9182b0e7cd66ea15c16cea481361aa6663272dc3c9f8317e9fe90fc8d27,19355927,0.318319015,,0x1df2ce7ee67b94de3f8abd206d7fe748fe352b1e,0x2b8bc3f432f5a95aadd0593d39e8bf8a0174b7a4
0x97dd08fd74c13d94776f622a8c041fac4a0e6bfb511e484f032ca6697b851dda,19384451,0.301392465,,0x1df2ce7ee67b94de3f8abd206d7fe748fe352b1e,0x2b8bc3f432f5a95aadd0593d39e8bf8a0174b7a4
0xa52de67974727b2262a1054d4310afefb71a30b012eef53d574ceda20f4c9114,19536349,0.19875472,,0x1df2ce7ee67b94de3f8abd206d7fe748fe352b1e,0x2b8bc3f432f5a95aadd0593d39e8bf8a0174b7a4
0x997b6cfb805ca82302024a839e7d19a6602e2b402b0f919b4435244a2bdfdafe,19377902,0.134876605,,0x1df2ce7ee67b94de3f8abd206d7fe748fe352b1e,0x2b8bc3f432f5a95aadd0593d39e8bf8a0174b7a4
0xb7b25504761d74d7a6287a4013424c06ac65c5df91150c62546ff3b90bac9716,19385041,0.001438295,,0x13491cc89f6ee2cfb457f5a5e15dbb965f18a0b9,0x2b8bc3f432f5a95aadd0593d39e8bf8a0174b7a4
0xd49b2f4bb2cd5edc072c9ef578c40ac33fd282e012955cf83aab73ae48a2777b,19385041,0.001438245,,0x2f098d56304d4b91b97afa11f04ae81009fe365e,0x2b8bc3f432f5a95aadd0593d39e8bf8a0174b7a4
0xc8357f3e98ae912b356025b695937bd4de633d101f48336da4e670e71eaf26bd,19385041,0.001438245,,0x28d7c09122125bf3b05bc417fa665a55527eec97,0x2b8bc3f432f5a95aadd0593d39e8bf8a0174b7a4
0xc8a32df34ad41bb632cb2c9a8686653846b94a10fe9f628e38f7392a98758c7b,19385041,0.001438245,,0x2a8a96a91c9db64a51259b830b942cb5ba73fb39,0x2b8bc3f432f5a95aadd0593d39e8bf8a0174b7a4
0xcd42ad39e8ba35eb4ac923ab11cae114ba78983ee3b1b8b0c5869517123e641b,19385041,0.001438245,,0xaa650a659fb500ae17f87f3c10f513f4e9c2a3ec,0x2b8bc3f432f5a95aadd0593d39e8bf8a0174b7a4
0x55e406c9990f1fbad62a9967eafb526e8730a0c04808053c854b7dbea1724563,19385041,0.001438245,,0xcf024b6b88be5f49614e15a00d492ad490ca16c4,0x2b8bc3f432f5a95aadd0593d39e8bf8a0174b7a4
0xd2a4c7d93e64a8e88afb062c9e4150bba01b4ae71d4958d7d95c7b76ed70d78e,19385041,0.001438245,,0xcc4b041dc4ca8df6c9cfefbebde106ea39fbd9a4,0x2b8bc3f432f5a95aadd0593d39e8bf8a0174b7a4
0xf421cdb82b1796aa3786ee023101ab3bd2f6b06f9c6b5548e215dcbc55b1b7f5,19385041,0.001438245,,0x8681e78fbf2caae91ec3dbb06edcc937335569de,0x2b8bc3f432f5a95aadd0593d39e8bf8a0174b7a4
0x56a0c43495d06e5ea52d8ba2c35618d0a766839b550b57665de22bfb5511f44f,19385041,0.001438245,,0x6147c559a8175d037bc2369e80a4ee1522b0286e,0x2b8bc3f432f5a95aadd0593d39e8bf8a0174b7a4
