transaction_hash,block_number,builder_reward,ethusd_price,from_address,to_address
0x02df000d37bca2322bb67a5e619993c356f524bf4de60b8491172ec71d1fdfe4,19344601,0.000021,,0x4c9af439b1a6761b8e549d8d226a468a6b2803a8,0x4fcfcfc5a83114349ab1bcb2a0b4622f97e87149
0x0310b190941c00aa1f05562e415376354199ffa8df2a883c4421372559eb6735,19355414,0.00001071,,0x39881e5ac9343225d3ee6d87d32efff3d85b83c5,0xaade8655de627f2da098bb25f0c4cad8921bfc22
0x0323066bdb40022106ebf46db28ae2d87d35b1060f4541d5c6baab16a5a5e19c,19340618,0.00060335,,0xc4b732fd121f2f3783a9ac2a6c62fd535fd13fda,0x3cf055335b521863a62fb4374972560e3e55a193
0x033584db26d72992a6d0dc511ca3342b0fc29b957ddb0dbce30065445f143f50,19451813,0.00010911,,0x6a624ddd40fffe3c05d843639107e8b9916e7c7b,0x0c5cb676e38d6973837b9496f6524835208145a2
0x034424e5e3fecca1e5004933dada89d93ee2b55c0adeffcab979b3bdf9a92c4c,19399361,0.000660708767334,,0x6081258689a75d253d87ce902a8de3887239fe80,0x6081258689a75d253d87ce902a8de3887239fe80
0x034a007858be029e3d2bb9f7031da5dfb71aea940845b63ffc5482047bc571ba,19447933,0.000139824,,0x55504b38b4e5dafd5d328ef756ea3a255fa211ff,0x8bf06df3c15a8e83e7735445df8ac971df2c84e6
0x03721c9dc793009b227382e7f0367032ab146e3edf21394c3788174d7bce3c37,19411746,0.000257719469196,,0xa85a2274a8ea3325b7d64284de42359db6614964,0x75e89d5979e4f6fba9f97c104c2f0afb3f1dcb88
0x037d34c743afa0f51867c2929148ccdcd6f5f467bd93d8b8f8eebb6077ab440f,19399361,0.000348200361369,,0x8243b1b9d83b26314e96e0d923f387987e0be314,0x846c5de050241a5838f7408b0168753019ae42d9
0x038801121cf1beecc202b1a03bbaf0c90a6e7c96920bf5ed16599dcb5e203d9d,19368544,0.000036671023074,,0x839ccaeb227951ce48c81454131e8b4ea820afab,0x974caa59e49682cda0ad2bbe82983419a2ecc400
0x038a63bbc0d95c5996eb25d859352881ababff6e02e713cbe372e07356cf8c76,19482491,0.000035001,,0x25f430a7bd45b1fa42d39601c8106835d798d8c9,0x514910771af9ca656af840dff83e8264ecf986ca
0x038b22155cea7cd560f3c3716ad4eb3b99a2621959901292a6e7394580bf4aa5,19449194,0.000082544,,0x1a847b0d11120b8510edcd3c81c4e4249460330a,0xd1d2eb1b1e90b638588728b4130137d262c87cae
0x039cec4a792b519c629a7ad614a8af6959a8e849dbec99548b3554daccbda613,19399361,0.003839121,,0x337a81113f934b8522459f0ca207eee7aa0f4545,0xf8a16864d8de145a266a534174305f881ee2315e
0x03b041a353feae7839ee42fa6e256f0e0f02ae74622510a993d212cbcc2ad22d,19344275,0.00000189,,0x30d96679ae7dfbf56d8bd08ca28655ce221f2da0,0x7b7b945003190d33770a800d46695a75c43dfbd5
0x03b74d2cd2cfaf44ead7ce22dc1089510096e5143e6d0d9164fec2281f189145,19409766,0.00005628013461,,0xfcae5aa0011bed411780b7ef5c3cadee2a470b2f,0x974caa59e49682cda0ad2bbe82983419a2ecc400
0x03c7ad3a874c7970ccdec8dea23525e1cd41b833a94604f3801ebb9684efb0b1,19354433,0.000156505484,,0x1440ec793ae50fa046b95bfeca5af475b6003f9e,0xdac17f958d2ee523a2206206994597c13d831ec7
0x03ccf2473864fd5400bbdb48619ef07ad5209ebd7ff5323da36ba21369cd9685,19380530,0.000219046651116772,,0x10fa4bf4d2f352153b8ffc6743b858c8fa81e88e,0x8fe96010dc934df5d2bc81aaa65a869fd850b930
0x03d7a8fe1b5ee38350b7d90690f27f6f1ab58a2a176ca6dd65b979322ee7b030,19341253,0.00000005665673,,0x4d4b6efcd56fa159dad94cd833b1560d8b6513f5,0xdac17f958d2ee523a2206206994597c13d831ec7
0x03ec745bb69028daead93f840e3e8f8f30f2402f6758308979def848a9e414a8,19411746,0.000640387,,0x7830c87c02e56aff27fa8ab1241711331fa86f43,0xa9d1e08c7793af67e9d92fe308d5697fb81d3e43
0x03f815378d7da1daf43943d6f5829f617ae40a130ef8e12a6bcb389bfd1ff1f7,19451447,0.000103362,,0x6cc5f688a315f3dc28a7781717a9a798a59fda7b,0x6b3595068778dd592e39a122f4f5a5cf09c90fe2
0x04041e0eca1486e58213d532369bec23a23494ea3a1917c6bf888b47bf0eec84,19425329,0.000269830433628,,0x1ab4973a48dc892cd9971ece8e01dcc7688f8f23,0x7a659de91ca6c930f9e8e55634ef535e09674544
0x0409c75777d65409dbea341a89c9e2c20841e72d4bdde42145012fbea9822dab,19354390,0.000074483771334,,0x477b8d5ef7c2c42db84deb555419cd817c336b6f,0xa9503d210752dcd7ddc14b175c778a10f8b3cdff
0x040c9f054e86bb7f275a6a37d7f610f25e87008d3bc6093b3a652df42478e95d,19340618,0.000000780832915875,,0x26203e93261a4825c97f00fd7b925bda4bcc0bbf,0x5d22045daceab03b158031ecb7d9d06fad24609b
0x041ab7bf1af743e08b95b584ea41384ea88a6d458bd45561904f7deb91705841,19411746,0.000338687,,0x7830c87c02e56aff27fa8ab1241711331fa86f43,0xa9d1e08c7793af67e9d92fe308d5697fb81d3e43
0x041b42f97d69769aaba457846a0ff457d6356307f41f5580f984e40fa7830b1c,19468383,0.000059428,,0x936424cf2212f7d0a68b26cca9efd3a106e19114,0xc71b5f631354be6853efe9c3ab6b9590f8302e81
0x041f7227f9b72331893d3427b50e581118b35edd8d3048681be314990cf4b79b,19369160,0.0001322316,,0xd2c82f2e5fa236e114a81173e375a73664610998,0xd1669ac6044269b59fa12c5822439f609ca54f41
0x045b1183e6eb0e44670cb09e5f94f6978412b4a3c710b2afd39f4df56dff9c03,19482772,0.000092194,,0x89e51fa8ca5d66cd220baed62ed01e8951aa7c40,0xdac17f958d2ee523a2206206994597c13d831ec7
0x0461b62ba47d2f6c3e2e87bdd9a1dd2fb07604cfb8705196ba88d618493a6789,19354390,0.000042021,,0xb23360ccdd9ed1b15d45e5d3824bb409c8d7c460,0x11d207229eef200c9fa1cf923c6c298ac41a0f39
0x04833ccde1fcca53ff656d986c51d39fab1a401b9babf6e9feb9945c559698ca,19354390,0.000016471916087332,,0x1ab4973a48dc892cd9971ece8e01dcc7688f8f23,0xdac17f958d2ee523a2206206994597c13d831ec7
0x0483593d9df489cc11f28706714aed6661b443fccd6cb0a194ea4135c6f8ed81,19369160,0.000104202,,0x28c6c06298d514db089934071355e5743bf21d60,0x514910771af9ca656af840dff83e8264ecf986ca
0x0485813d7598fe5a77af1df43a506ecdd1d92aea90cbfff193ae47e9b542a33e,19347476,0,3421.9970362987,0xe75ed6f453c602bd696ce27af11565edc9b46b0d,0x00000000009e50a7ddb7a7b0e2ee6604fd120e49
0x048c153ebec320d665cce628a721d37e2135b41fa8d1742376bb9fa91f1c47d5,19375840,0.000296156578053,,0x75e89d5979e4f6fba9f97c104c2f0afb3f1dcb88,0x69726564e8e33b350c9277af3b505be152c07576
0x04950cea20399e3925b7cd3cf748290445b09504d3a6796f0778fec2fdb5b05d,19420793,0.00019016506924134,,0x4f78c6f32bd76124643ef32a2ab285be89ce1fcd,0xd8912c10681d8b21fd3742244f44658dba12264e
0x0499a17a4a778edc0bc3aef168ac9393ce4dbc455e8d67fa277cdd10ac2b477f,19451537,0.00015836069401179,,0x195e8cd1cca12fd18643000c6d4e21b766d92a10,0xe41d2489571d322189246dafa5ebde1f4699f498
0x04ac58ede5c87b7e70276b4ed65de0b18879a98b309fbdb1be591967cc03cfa3,19481862,0.0004953635,,0x315d2ee4fccda0def532ef4108ff57204f8d9eba,0x9ff58067bd8d239000010c154c6983a325df138e
0x04b6490c72913fa46fc4047d75fdf23a3d0e799b37e244573cc6892f408ba3b6,19409766,0.000042,,0xdfd5293d8e347dfe59e90efd55b2956a1343963d,0xfbc4c7547f809ea4e2310ac94842988d0132e2dc
0x04bea1e43afeb1b4dfdee20f45d3c30b44a0d25c4b82190f888ca3bf4f5c195d,19468383,0.000021,,0x9aa24a1b62543d995f3d9ea8cd97dbca74455ef4,0x45300136662dd4e58fc0df61e6290dffd992b785
0x04c1d0c2142d8a1481dc89b84861e015a5a6887f5e262f23dd5809871c45f5de,19341253,0.000044255444371958,,0x2e0259dcdbfce0dc30e74a57f17b5bc914bd9490,0xdac17f958d2ee523a2206206994597c13d831ec7
0x04ce526009c7b1ff3e8824a6aec94dc8109866646f92ad5c81f1c27807169cfc,19453696,0.000042,,0xc5a93444cc4da6efb9e6fc6e5d3cb55a53b52396,0x6ff8a02facd75d919a5b61369744ecea6c0b5a02
0x04d01c14e28776428b148fd5382f1556b5d14bebfde049c45e2d0776450faa1c,19354390,0.002503538282730615,,0xbc99f9bf6fff5e5ef081a4740da0dca8daa6f2f3,0xdac17f958d2ee523a2206206994597c13d831ec7
0x04f0265369fb2c640a452d37cc761ae632da148537314b6f0369744371616925,19481241,0.000165288697812,,0xc15ac80ebb4fe76b56a3836f66c85603f426cfcb,0xa932e4926db33972fa0588672f21a2b1650052b4
0x050e0b04619c8d81cdc84578558394da55661be292c97c69d936ec999aa96477,19481862,0.000063,,0x6221bd134a12f9dda5119a2f83a629339e406d9c,0xee070650939fdb42ae4e5e675aa8118dcc961048
0x05119ae4a579b51345dc19299ae6eb67da143477b33db289d6b53bb37df02a07,19369335,0.000324599380014,,0xcf7105fde573695d62666aefa4e1691bf3ab50d5,0x54adde221b60266fe47c9e4618efc86fe8bfde23
0x05150f50314dbe788e68a89cedc13b1a84eb85bab2869d4965a4c52268c4f6ae,19402799,0.000021,,0xf5d421557a1bca5b2b6c76cb0facd988f8cd463c,0x503828976d22510aad0201ac7ec88293211d23da
0x052170e962d6759c51ccaa68b54e5c01c22f78b082362e3905b09f3a6e128f3e,19402283,0.000124496,,0x7eb6c83ab7d8d9b8618c0ed973cbef71d1921ef2,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
0x0569c5c61fbc12fb4f77ab36481c23cfe185524529c7eb30e64a61026bdf6841,19447933,0.002216147646245104,,0x51a3c407f130163b28b762513864e596a1de1bd9,0xce16f69375520ab01377ce7b88f5ba8c48f8d666
0x058a0ccbd6f45d272555b8d25d191ee310e6ff4828a5638b42a82840169a0dc1,19409766,0.00053390011773,,0x72e091638093ca1000a60404db5099fac0f3a238,0xcd63b3eec49043875a75ce1ad78bdb94036e0d49
0x059387f984ece9ee756c984d064ddd4f482691bd8ab941fea6e3acdba4fd2583,19375423,0.00388466869593816,,0xd7be476cb7c204a9be3c4b9682daec84a423b6ad,0xf3de3c0d654fda23dad170f0f320a92172509127
0x059cbc320f72b900edf43bd79ae850d0bf14df4963e841bd2e8c1b653105af1f,19447933,0.000021055,,0x42613ff6126a8153e13b657a186a9ee263ca2e06,0xa9d1e08c7793af67e9d92fe308d5697fb81d3e43
0x05a4beb715b1315087b579fd2b81eb51b33cd0afc822bdc86ccde89770cde72d,19481862,0.000082642,,0x5928dcf867140d9e32eece2cf838e076d2fb289a,0xdac17f958d2ee523a2206206994597c13d831ec7
0x05a5e11765ef888ac3093168045042bb3fb3c741c31fd4f39828d2ce51ba6b02,19480672,0.000107174,,0x28c6c06298d514db089934071355e5743bf21d60,0x2dff88a56767223a5529ea5960da7a3f5f766406
0x05b2b4fa4ab822693906544553cd88eeeb92f18d6b729addbeab3b038128f5ae,19461291,0.000042,,0xc5a93444cc4da6efb9e6fc6e5d3cb55a53b52396,0xcbe07efec90c7fb9796032bdd36c2ca4f51aa71f
0x05f23e75e38f4899afd248049726b34dde161fa4ad7b5f3b253496aa9ec8f713,19461729,0.000042,,0xc5a93444cc4da6efb9e6fc6e5d3cb55a53b52396,0x6f206ba41eb851fd913abd17cba919a4a38f57a3
0x05f4bfd1ea2abecf4ad1c22894f3ce12bdc70c2b081f4fbfaac4138926c24d80,19480672,0.000059428,,0x3907dd429d8ded7c7306478a8d373c32ff9ead0e,0xc71b5f631354be6853efe9c3ab6b9590f8302e81
0x05f7f285489155ea0f6f6d099dfd4a5043d05129416e34c856e513c4f8fb30ad,19380530,0.000270355518258,,0x75e89d5979e4f6fba9f97c104c2f0afb3f1dcb88,0x823fa03f888c69b73460eee8a7b2708bd78b9d42
0x05f8f04220574b5e4bc56aa810ed27c0c156a6716e98c319b60609302e254551,19380530,0.000105,,0x25314d6a00e398429b6936f9c615ce9c7464681b,0x54cd1b1ae99f3c40814e066315d886aa9c050f0f
0x061a8a73fb427ff1c46f4b9d0a9555624d26380b3a4a53dfae838f92830e449e,19347513,0.000002207442349424,,0x0f2ab91961238f1bb499587aaeb16dc24812874f,0xb19cd6a0f0c401957c6c03f6fbc0c88d6127848c
0x062457ba31f5a37eccbf07fed26da849bd4c0fc87b3b0d1a976fc91d42b3f673,19341253,0.000040372,,0x190a3fc38f82d07eca99592a5427eff331e8e62f,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
0x06450a1994a6d3b98aaefc1f52e332bf96b6898c8609f09ef02c585da736e7ef,19355414,0.000015215150214522,,0x9894da43726fd88fef6066387371fac72a386749,0x00000000005bbb0ef59571e58418f9a4357b68a0
0x0655f998b2e9a75715393e273194a540e82905243d0a90772894721656a1d186,19482491,0.000515306527602408,,0x830d743659045575253f802dd8aee30337a1278a,0x111fc50541cf398857df38fa23d586c18e0f96ce
0x065691830aa62ad0c50553524b6de12b5cb4004f1dd801a3faaedd739c3e2673,19369160,0.003248225381437208,,0x8df1c1ce845ae3626118b393209ec104410573c2,0xaa4479d62a0432c0de3d3060d499fc88b700e78d
0x065a3b4c55c5e64192aa2fcd4eb34440414258094b497598cc28ba8b2c40289c,19382268,0.0001065645,,0x74dec05e5b894b0efec69cdf6316971802a2f9a1,0xcf5b633fee581690ff207e4f9f75cff6499f379a
0x066eb2d68ce6d7b88ef10cd6c5a80e4ae447066418932a9fb845542a130b5c6b,19344275,0.0022922,,0x3527439923a63f8c13cf72b8fe80a77f6e572092,0xa0425d71cb1d6fb80e65a5361a04096e0672de03
0x067264a6de61c12af9e5a72ebb832f9b8ce2167a7ed11750b344c618afdb179e,19354203,0.00000002485924,,0xb73d0e383a02f23410a7ec33ca2eb9d71c7eeec6,0x8457ca5040ad67fdebbcc8edce889a335bc0fbfb
0x067bf76342e1ef06b140b2cbf59aa3ac0c19bfa3666c6bb409ff2e88bcd23d00,19369160,0.000092218,,0x56eddb7aa87536c09ccc2793473599fd21a8b17f,0xdac17f958d2ee523a2206206994597c13d831ec7
0x067e411b8c6f7a6445cce3f53aa807e1574fe92a04672b7cb8a65bf5086d0bc3,19369335,0.000046109,,0xa88f86e5685fca7c5d6de0e4d944875b007137b5,0xdac17f958d2ee523a2206206994597c13d831ec7
0x0686edbae62f858d2d0cdd00773075f44cb248a8b2cf3b187949f664d5463b15,19355414,0.000069614,,0xdfd5293d8e347dfe59e90efd55b2956a1343963d,0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce
0x068d0d549595d900d7eeccde53e39b98726716132669a0ba05ed3fa2057922d1,19353530,0.000042,,0xae081d61577aceff62d5e10ba6b9e13a5bd41eb6,0x808d0aee8db7e7c74faf4b264333afe8c9ccdba4
0x068d2cb0fccff2dfd8d418a8e001006d5f044bdfc441b621187e912215005a88,19370526,0.000126418,,0xdfd5293d8e347dfe59e90efd55b2956a1343963d,0xdac17f958d2ee523a2206206994597c13d831ec7
0x06cbad4b5c8ce07ec79560b8397ae96164c070ee04fd6668b63d0224d4afb7c4,19452573,0.00012452,,0x5041ed759dd4afc3a72b8192c143f72f4724081a,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
0x06d404c52dd34dd9339978039d66eedbe6ea53f63a4445c0ad6a95b24602402b,19368544,0.000042,,0xc6c0e00ba6ae6b749ce8f561054a279aeac30481,0x14c4df960d799ebf2126b19cccdbf2376d401edf
0x06d49146c9c2d39279141c79e27795ca9153b5df4d8963351a1212497ac3f4dd,19451537,0.000190054366005,,0x75e89d5979e4f6fba9f97c104c2f0afb3f1dcb88,0x60781af2ff8a6e2dac4bb8b35f59fc1fa5d8aaa1
0x06e32c27f840c304992c5471ec5cfc3157670422249ec3f9c6dcf1d74ac536c1,19375306,0.000287622818343,,0x51971c86b04516062c1e708cdc048cb04fbe959f,0x5baa64fdf480b69180e1fcc13db853b6b6282085
0x06f70ad1c6e22e1707371d51c5761166567cf0a58615edb190a17b6797b15542,19409766,0,,0xac3853762bf95e544112bb71ee2898dcc4a10f47,0xd4e96ef8eee8678dbff4d535e033ed1a4f7605b7
