transaction_hash,block_number,builder_reward,ethusd_price,from_address,to_address
0xb69a75a44943790e9b91cfd08637b8c81f3f196e6293b084b23286a8caab5869,19448583,0.1944674118476092,3671.86303710994,0x8ef57238cd4178eed96cd30a13cbc7448925328e,0x00000023c10000eecb940000b914cdfd76cc83d1
0xcf964e0f2861dcc8f99c4f546286b3e2843069d4ff4dfc33d9d92a232c0ed2e2,19437773,0.1896841587394516,3729.75356388537,0x8ef57238cd4178eed96cd30a13cbc7448925328e,0x00000023c10000eecb940000b914cdfd76cc83d1
0x6fc6065d0e810fca5d864db34299fbdf018c80343ad7f31843a711de1f92bae5,19417715,0.1870030442442777,3998.16868152708,0x8ef57238cd4178eed96cd30a13cbc7448925328e,0x00000023c10000eecb940000b914cdfd76cc83d1
0x15801e441ca9c4154d4a49239cf82a38962d217a56ef7e353515b1ba8c8070a7,19452405,0.1867363990423071,3559.97252904629,0x8ef57238cd4178eed96cd30a13cbc7448925328e,0x00000023c10000eecb940000b914cdfd76cc83d1
0x04d3a4d2015abc1524474a0af6b97b1058b7d6f2ed76b208a47e8576cb871b07,19528424,0.1844804731303464,3514.97981483162,0x8ef57238cd4178eed96cd30a13cbc7448925328e,0x00000023c10000eecb940000b914cdfd76cc83d1
0x4790602a66790a8acea7b5c5a24c6f7aa5a2a3fe44acefadced20f9123bd4d6c,19519571,0.1793295079254433,3595.24691137976,0x8ef57238cd4178eed96cd30a13cbc7448925328e,0x00000023c10000eecb940000b914cdfd76cc83d1
0x0732c46a3990251e044ce15f9666cbcee1c5921694938c80e063e661c53782ef,19410483,0.1750846895821469,3999.57516098783,0x8ef57238cd4178eed96cd30a13cbc7448925328e,0x00000023c10000eecb940000b914cdfd76cc83d1
0x0d7058131b174af0f05d39b9bf757d7d91d55638a93f6cb4c64c8c05ce3a3052,19549963,0.1719330890003453,3509.4346554034,0x8ef57238cd4178eed96cd30a13cbc7448925328e,0x00000023c10000eecb940000b914cdfd76cc83d1
0xc37658205e18b73218d8a41d56f7757fba8bf4714caef608fdde2dd171e2d736,19437059,0.1713608384484796,3894.3004948073,0x8ef57238cd4178eed96cd30a13cbc7448925328e,0x00000023c10000eecb940000b914cdfd76cc83d1
0x1fd5f6213771fc31c5e88b24739093fa064f525b05c6afd73b88eced09946583,19512179,0.168302960342909,3543.12145228276,0x8ef57238cd4178eed96cd30a13cbc7448925328e,0x00000023c10000eecb940000b914cdfd76cc83d1
0x0b6f72c3ff9381fe65a2a90601149b317d4de561d3f589fe891fcdc68fd5f5f8,19373380,0.166733149856963,3528.41607085882,0x8ef57238cd4178eed96cd30a13cbc7448925328e,0x00000023c10000eecb940000b914cdfd76cc83d1
0x68b72721fb60eae6b89145b917cce5eebb198a5446464cceef99513e976da981,19405407,0.1645649661514165,3900.50484938475,0x8ef57238cd4178eed96cd30a13cbc7448925328e,0x00000023c10000eecb940000b914cdfd76cc83d1
0x4429e1076f619948fdc5bbfaa1acce3c6c6a9f137be0682797783354c3505c2d,19493172,0.1484159914791485,3289.47886317515,0x8ef57238cd4178eed96cd30a13cbc7448925328e,0x00000023c10000eecb940000b914cdfd76cc83d1
0x3b370eda660bc397452678c32cea63b9b2c4ac9d7218e204c97d73bc536c2117,19490283,0.1467057713637051,3409.43103186002,0x8ef57238cd4178eed96cd30a13cbc7448925328e,0x00000023c10000eecb940000b914cdfd76cc83d1
0xa5480a46f221ed90a3438d97915b1a6751a4c124f1d3bead6c36083c4c22db78,19545122,0.1452232146165697,3516.45027642007,0x8ef57238cd4178eed96cd30a13cbc7448925328e,0x00000023c10000eecb940000b914cdfd76cc83d1
0xb4297a1036460557164e16ed6db15533028c342bfe998a69b2719c10ffc42b6a,19505378,0.1446336137810969,3401.0797021749,0x8ef57238cd4178eed96cd30a13cbc7448925328e,0x00000023c10000eecb940000b914cdfd76cc83d1
0x38f53a499254634e09c85e7f0361b7ca624ea88edc7636935cc520fde1aab348,19458081,0.1445566635468987,3620.64741170386,0x8ef57238cd4178eed96cd30a13cbc7448925328e,0x00000023c10000eecb940000b914cdfd76cc83d1
0xa46dd8c495116d0d87263d84153f16cd73b3d3aa8ceb2a2d359d5774c4fd5158,19406009,0.1435328743425996,3916.89133695906,0x8ef57238cd4178eed96cd30a13cbc7448925328e,0x00000023c10000eecb940000b914cdfd76cc83d1
0x016662a994e8b574eacf56c511d3bb24260a03e50873b5c4793164879b41b97a,19518020,0.1413843752799776,3648.77730032261,0x8ef57238cd4178eed96cd30a13cbc7448925328e,0x00000023c10000eecb940000b914cdfd76cc83d1
0xc0f4ceabf05e92f76370dc3669de9f251aa44f7cf2aaaa17545db6d29dfe4292,19398860,0.1388045786907484,3892.75325144768,0x8ef57238cd4178eed96cd30a13cbc7448925328e,0x00000023c10000eecb940000b914cdfd76cc83d1
0x16b6ca65db98c21b51a86838f812eed90299d4ce456b87265510ff9f58d4d077,19425332,0.1388036193489672,4050.15776868953,0x8ef57238cd4178eed96cd30a13cbc7448925328e,0x00000023c10000eecb940000b914cdfd76cc83d1
0xc3bde0e4fbb9498c08a1a5e734c474b387a8a1d4000933c59dfcd4dde1a4bde6,19409992,0.136554415990724,3853.63410787215,0x8ef57238cd4178eed96cd30a13cbc7448925328e,0x00000023c10000eecb940000b914cdfd76cc83d1
0xfcdf7fd8d6b875e0e97274d49c7cb75eb4e05f6c4b68c53b0a372ed494b89e93,19386655,0.136242924745501,3866.62143415435,0x8ef57238cd4178eed96cd30a13cbc7448925328e,0x00000023c10000eecb940000b914cdfd76cc83d1
0x54446d9624dbfcad1e9c24fd42381f12377a71fea482ca39a71e7a53712e4794,19535717,0.1352183224900079,,0x8ef57238cd4178eed96cd30a13cbc7448925328e,0x00000023c10000eecb940000b914cdfd76cc83d1
0x44a8375891739656ed520d84f37af1866a5cc31b86c02dfd3707d363d9398544,19360883,0.1327284307561127,3525.2089716162,0x8ef57238cd4178eed96cd30a13cbc7448925328e,0x00000023c10000eecb940000b914cdfd76cc83d1
0x577dcab2b362faf10199b6cb99dd8883e0718b83e73d2a23566d703f413dfdc6,19404887,0.1311966394721004,3933.38980724372,0x8ef57238cd4178eed96cd30a13cbc7448925328e,0x00000023c10000eecb940000b914cdfd76cc83d1
0x24cadf5990cbdc77d808057785efdc00a3734828f56b94beefc1c2d5ddc1d0e9,19493089,0.1282074917630984,3264.91068855061,0x8ef57238cd4178eed96cd30a13cbc7448925328e,0x00000023c10000eecb940000b914cdfd76cc83d1
0x14225ac8bfb57485e4db026e2137da1c5db46cf5927adc6c1934259a599743d7,19509541,0.1256212263770027,3487.16392261976,0x8ef57238cd4178eed96cd30a13cbc7448925328e,0x00000023c10000eecb940000b914cdfd76cc83d1
0x8f15881b3aa11add394d99a97fe11e74f4a8da96c446107bde04a9d52f3f9154,19547188,0.1204799814849513,3545.2629538008,0x8ef57238cd4178eed96cd30a13cbc7448925328e,0x00000023c10000eecb940000b914cdfd76cc83d1
0x65b8f5f792a2829a125da2d3dd7e43e875cd22610ca2f1a0c369c5f298e479bb,19488629,0.1197066702601055,3516.80031003318,0x8ef57238cd4178eed96cd30a13cbc7448925328e,0x00000023c10000eecb940000b914cdfd76cc83d1
0xed7a7361f2965ee9a2c72d3071d5f6699aa5f26ec23ca39615081bb38e6537dd,19452211,0.1196107287003604,3569.03146785849,0x8ef57238cd4178eed96cd30a13cbc7448925328e,0x00000023c10000eecb940000b914cdfd76cc83d1
0x4be44a26a0a0f6dd6d83373bfbd023e385b2b5d5ec4b14ea3bf852d299760dde,19521139,6.13218046,,0x1df2ce7ee67b94de3f8abd206d7fe748fe352b1e,0x2b8bc3f432f5a95aadd0593d39e8bf8a0174b7a4
0x3d8fe7ce0c556778ede44e24a565cdf85eb029f02c910edf9ed9cc68a782ac68,19420950,5.10157837,,0x1df2ce7ee67b94de3f8abd206d7fe748fe352b1e,0x2b8bc3f432f5a95aadd0593d39e8bf8a0174b7a4
0xc1a2ace378487c9fc6d4b9bd5e22245427a5b977249c598c8944b0749601cc84,19349320,5.07360234,,0x1df2ce7ee67b94de3f8abd206d7fe748fe352b1e,0x2b8bc3f432f5a95aadd0593d39e8bf8a0174b7a4
0xf223b7e38191dc2b0bc17f992e543c38ee31425a5f751c2db03840f8b65b3fb4,19371818,3.800331155,,0x1df2ce7ee67b94de3f8abd206d7fe748fe352b1e,0x2b8bc3f432f5a95aadd0593d39e8bf8a0174b7a4
0x98c4d65771d07659fce6ad8f7a7f76145f4010416f31794d9767a2b19e412f0e,19555214,3.11638043,,0x1df2ce7ee67b94de3f8abd206d7fe748fe352b1e,0x2b8bc3f432f5a95aadd0593d39e8bf8a0174b7a4
0x974dea36e6041fd01cf51ff01c7e66321172c62ed8b4ac5083ce879f4819207e,19535220,2.46318979,,0x1df2ce7ee67b94de3f8abd206d7fe748fe352b1e,0x2b8bc3f432f5a95aadd0593d39e8bf8a0174b7a4
0xf77140dd5f1829b9a12b2794bf4dc9a3de07a5c86231d29e40fee613dd15abb2,19413074,2.408768592,,0x1df2ce7ee67b94de3f8abd206d7fe748fe352b1e,0x2b8bc3f432f5a95aadd0593d39e8bf8a0174b7a4
0x53a34575b1bd9d2cdf407d8e67e80c3956a87728111113151a23d46007ae6c76,19527797,2.17285206,,0x1df2ce7ee67b94de3f8abd206d7fe748fe352b1e,0x2b8bc3f432f5a95aadd0593d39e8bf8a0174b7a4
0xc01fede8975f163f0c6333091addb77d451b83d4a7dd82cc4588cbfe2df42219,19536069,2.031596415,,0x1df2ce7ee67b94de3f8abd206d7fe748fe352b1e,0x2b8bc3f432f5a95aadd0593d39e8bf8a0174b7a4
0xd17f946deeadc201fe4b1da3446f4205a0e4acfee8e610a89120680f04640250,19421997,1.812460285,,0x1df2ce7ee67b94de3f8abd206d7fe748fe352b1e,0x2b8bc3f432f5a95aadd0593d39e8bf8a0174b7a4
0xebcc15b671296f96e94cccde57d0aaa023e8321724ef6cc0fa0d1cc6d5e138b2,19376644,1.14707944,,0x1df2ce7ee67b94de3f8abd206d7fe748fe352b1e,0x2b8bc3f432f5a95aadd0593d39e8bf8a0174b7a4
0x7a6e4cb31802d0ff1f46f873fb91f7796e065d30219c57deac43d83406531764,19384959,1.02078068,,0x1df2ce7ee67b94de3f8abd206d7fe748fe352b1e,0x2b8bc3f432f5a95aadd0593d39e8bf8a0174b7a4
0xdbf0862e1f693de9d8dabac9f4dcb0db6ee66cbf49b0789e9217a647a004c549,19485701,1.01756161,,0x1df2ce7ee67b94de3f8abd206d7fe748fe352b1e,0x2b8bc3f432f5a95aadd0593d39e8bf8a0174b7a4
0xedcd2216e37a56f714d14ef5581db871850257862992127e50f5a101c9b8fccb,19429120,0.91804586,,0x1df2ce7ee67b94de3f8abd206d7fe748fe352b1e,0x2b8bc3f432f5a95aadd0593d39e8bf8a0174b7a4
0x2af3866ad95859ef795b28d248d74891cd502b0dd230a32259cb268e27fe0f7f,19407391,0.908958005,,0x1df2ce7ee67b94de3f8abd206d7fe748fe352b1e,0x2b8bc3f432f5a95aadd0593d39e8bf8a0174b7a4
0x7dd893b009efcf7b0c53c9e2efc09ba40d9499048371446f506365abbf58f5a5,19342932,0.83501538,,0x1df2ce7ee67b94de3f8abd206d7fe748fe352b1e,0x2b8bc3f432f5a95aadd0593d39e8bf8a0174b7a4
0x6a0ecf0d8db5abdb5b29bbcaa488459f76b7b06e5a84a0debcf0ccacc29b033b,19527665,0.82435578,,0x1df2ce7ee67b94de3f8abd206d7fe748fe352b1e,0x2b8bc3f432f5a95aadd0593d39e8bf8a0174b7a4
0x8cdb83f7fdbeeadd4875e6fcbc94431ca92d121effedf9ee0ed1aaa6cbeaa90c,19513683,0.764839065,,0x1df2ce7ee67b94de3f8abd206d7fe748fe352b1e,0x2b8bc3f432f5a95aadd0593d39e8bf8a0174b7a4
0x902129217a9192c4a4506a48babe972d335d323c2a221f9c3c7c96cd5c027cae,19341999,0.71988972,,0x1df2ce7ee67b94de3f8abd206d7fe748fe352b1e,0x2b8bc3f432f5a95aadd0593d39e8bf8a0174b7a4
0x88bb54d450176c86da2fc5692d36f654adb46458d99573bc57ae62fe476f3fa2,19392820,0.71649038,,0x1df2ce7ee67b94de3f8abd206d7fe748fe352b1e,0x2b8bc3f432f5a95aadd0593d39e8bf8a0174b7a4
0xcf2a25cb9a242aa33db1e4614752f43249e6bb73cb78183d66d31e9a11efcda3,19377427,0.712265745,,0x1df2ce7ee67b94de3f8abd206d7fe748fe352b1e,0x2b8bc3f432f5a95aadd0593d39e8bf8a0174b7a4
0x0ce7dbbe84e49b8704d144941ed861b0554a3202368a0509b92d29f5064722a8,19392285,0.710779415,,0x1df2ce7ee67b94de3f8abd206d7fe748fe352b1e,0x2b8bc3f432f5a95aadd0593d39e8bf8a0174b7a4
0x7b522de22f1acee9f822d0ca66b754924444bcd44252dab461eff0c718092276,19506021,0.70644302,,0x1df2ce7ee67b94de3f8abd206d7fe748fe352b1e,0x2b8bc3f432f5a95aadd0593d39e8bf8a0174b7a4
0x6a6f2c6482403d5c0efe088a45cfca5c86394f2f69cbe1e1726c1ea7dbef0449,19464208,0.669760025,,0x1df2ce7ee67b94de3f8abd206d7fe748fe352b1e,0x2b8bc3f432f5a95aadd0593d39e8bf8a0174b7a4
0x23c8267682541336a930c049fc2430681928706ba1ff8ec2735ef0fa7328da43,19412910,0.634407765,,0x1df2ce7ee67b94de3f8abd206d7fe748fe352b1e,0x2b8bc3f432f5a95aadd0593d39e8bf8a0174b7a4
0xd8cbe2e7a1d4bfb581e65106ff3226e9803ac284dca9381784aba03102c12319,19541315,0.62782252,,0x1df2ce7ee67b94de3f8abd206d7fe748fe352b1e,0x2b8bc3f432f5a95aadd0593d39e8bf8a0174b7a4
0x2ba41a6c2c2e1c9b90398b0fdf80d717ad38ba1e06ba8689d82e85279eef9e33,19412798,0.568084005,,0x1df2ce7ee67b94de3f8abd206d7fe748fe352b1e,0x2b8bc3f432f5a95aadd0593d39e8bf8a0174b7a4
0x8a39cfbcd51464a4390f17c206d009335870ca924d61fc9d62d277f7fc7afff9,19391505,0.529596645,,0x1df2ce7ee67b94de3f8abd206d7fe748fe352b1e,0x2b8bc3f432f5a95aadd0593d39e8bf8a0174b7a4
0xe728e164db4ca8f27355edac30e3d009ebeb0a26c193e5ee382c624d5bda9677,19377482,0.514959845,,0x1df2ce7ee67b94de3f8abd206d7fe748fe352b1e,0x2b8bc3f432f5a95aadd0593d39e8bf8a0174b7a4
0x080822db972b1501153255a5681fcd9fd184f2f52b073eef1740deff26a01aaf,19385041,0.50151476,,0x1df2ce7ee67b94de3f8abd206d7fe748fe352b1e,0x2b8bc3f432f5a95aadd0593d39e8bf8a0174b7a4
0xf102d6500ec691f099e8e5d3ab28346d77f7cdc272054c2bf971cc7579bc8d82,19383486,0.45632,,0x1df2ce7ee67b94de3f8abd206d7fe748fe352b1e,0x2b8bc3f432f5a95aadd0593d39e8bf8a0174b7a4
0x3845e1015d23ab36babfec106adf9fd112ee68173af079a4bd7b41046825b614,19384887,0.4178065,,0x1df2ce7ee67b94de3f8abd206d7fe748fe352b1e,0x2b8bc3f432f5a95aadd0593d39e8bf8a0174b7a4
0xfa09f0ed0b1193101e74f6f35dfb1e1836162a8f8a1c6178f756ae7d954fa5d6,19378658,0.41561608,,0x1df2ce7ee67b94de3f8abd206d7fe748fe352b1e,0x2b8bc3f432f5a95aadd0593d39e8bf8a0174b7a4
0x95f109bb29725a6e01dc20130359e6f17b3dad9986a2018e043b96f45f90d9e9,19363857,0.411759385,,0x1df2ce7ee67b94de3f8abd206d7fe748fe352b1e,0x2b8bc3f432f5a95aadd0593d39e8bf8a0174b7a4
0x9d0bd7249eef916aa265d9e5427f18ed16047fbf979cba34246dfa36ad0002bc,19364624,0.41106163,,0x1df2ce7ee67b94de3f8abd206d7fe748fe352b1e,0x2b8bc3f432f5a95aadd0593d39e8bf8a0174b7a4
0x58ac9cff9a22d608e1c037a64654b0a55d19518ec2e5c2eef4866de63fca857b,19349548,0.40818961,,0x1df2ce7ee67b94de3f8abd206d7fe748fe352b1e,0x2b8bc3f432f5a95aadd0593d39e8bf8a0174b7a4
0x0588caf6a31688432aed45a74105250f6121e9110fa9dadace355c1287274980,19412173,0.401687955,,0x1df2ce7ee67b94de3f8abd206d7fe748fe352b1e,0x2b8bc3f432f5a95aadd0593d39e8bf8a0174b7a4
0x603da9182b0e7cd66ea15c16cea481361aa6663272dc3c9f8317e9fe90fc8d27,19355927,0.318319015,,0x1df2ce7ee67b94de3f8abd206d7fe748fe352b1e,0x2b8bc3f432f5a95aadd0593d39e8bf8a0174b7a4
0x97dd08fd74c13d94776f622a8c041fac4a0e6bfb511e484f032ca6697b851dda,19384451,0.301392465,,0x1df2ce7ee67b94de3f8abd206d7fe748fe352b1e,0x2b8bc3f432f5a95aadd0593d39e8bf8a0174b7a4
0xa52de67974727b2262a1054d4310afefb71a30b012eef53d574ceda20f4c9114,19536349,0.19875472,,0x1df2ce7ee67b94de3f8abd206d7fe748fe352b1e,0x2b8bc3f432f5a95aadd0593d39e8bf8a0174b7a4
0x997b6cfb805ca82302024a839e7d19a6602e2b402b0f919b4435244a2bdfdafe,19377902,0.134876605,,0x1df2ce7ee67b94de3f8abd206d7fe748fe352b1e,0x2b8bc3f432f5a95aadd0593d39e8bf8a0174b7a4
0xb7b25504761d74d7a6287a4013424c06ac65c5df91150c62546ff3b90bac9716,19385041,0.001438295,,0x13491cc89f6ee2cfb457f5a5e15dbb965f18a0b9,0x2b8bc3f432f5a95aadd0593d39e8bf8a0174b7a4
0x0aaa614f04207a125cbfe95ebd8044cf4937f7e4284d50a8328aa62904183aa5,19385041,0.001438245,,0x23863590a7d25ffa7191d043a7101688063a084f,0x2b8bc3f432f5a95aadd0593d39e8bf8a0174b7a4
0x0c88d8793f247a7dad0d5221ca14e35f46564d695d064f1715c303cb9bfb7464,19385041,0.001438245,,0x700dcd59ee5668ca83aec67ba1ce9b2f829f5b1b,0x2b8bc3f432f5a95aadd0593d39e8bf8a0174b7a4
0x0d194dd3e06bc3d67ac8dbc2efdfce86ecceb1d22d55a11af7b0b8f7a81184dc,19385041,0.001438245,,0x3e8938fd901f95276b07447c59f040c63bfc50eb,0x2b8bc3f432f5a95aadd0593d39e8bf8a0174b7a4
0x1f17b843402e891a71fcdfad1bbce4535b42fa9af0a195b63578ef3071bec1b7,19385041,0.001438245,,0xbda5805c7f80d26388b2b0926981751c29875c86,0x2b8bc3f432f5a95aadd0593d39e8bf8a0174b7a4
0x2625f0e1141e9f91a4e68f4769899a50a959ff8e60450e93daf5fe82cda217a3,19385041,0.001438245,,0x67b70e40055d6fcfd393865319b861207d7f2196,0x2b8bc3f432f5a95aadd0593d39e8bf8a0174b7a4
0x28e611f5456e14afbc2fba1148c5ecb916e3a09d1b2941758de96c967caed76e,19385041,0.001438245,,0xcf78282aff3180927f1f2f153582aad84e651d3f,0x2b8bc3f432f5a95aadd0593d39e8bf8a0174b7a4
0x2c315c708f7ff1cef2f3740d481e27baede42960bce44cd7cf9ef3a81c635aa4,19385041,0.001438245,,0x0144b7bc5344f79905385be705d7de371ab81463,0x2b8bc3f432f5a95aadd0593d39e8bf8a0174b7a4
0x431924845af9cca46044956402cdfd9969550a5d88c5a08a18b1dd2819da5898,19385041,0.001438245,,0x414d7fb60c0d271fd691ab032bcb63ffe2297f9b,0x2b8bc3f432f5a95aadd0593d39e8bf8a0174b7a4
0x973b9aed4972238aa2adbb0724dc81a343b9603cf5f33173f7a72a3f5b91e1f5,19414652,56.78001252861932,,0x3c17cff1116c3bbefa64254b5596ffa6dc1e067a,0x3328f7f4a1d1c57c35df56bbf0c9dcafca309c49
0x8943888528db6875836f4e712a3ae3b7142700eb1d52254c41b8fd93d4d28f7c,19362254,52.06001400425856,,0x957e4082c6798db29f6b1055f48395215ea4a141,0x3328f7f4a1d1c57c35df56bbf0c9dcafca309c49
0xc1fbc279b7bd9da50372d9803560418764da616195254479958477f161e74e3c,19384646,16.510012502257005,,0xf66a6a166becf6ec7cf8f4873bcc22af10ee055d,0x3328f7f4a1d1c57c35df56bbf0c9dcafca309c49
0x34262181d04cfa73513ff7ebcbcfed4cc24d7199d89b6407e97e615312d5087c,19380893,13.330007893151162,,0xbd6b8d8fa94f7307840252548549b56a33c98054,0x3328f7f4a1d1c57c35df56bbf0c9dcafca309c49
0x353aeeaae92be18803944dd8bfc4bccdcad18f5f089888567e0151d6886c1f88,19449701,7.010000716397947,,0x8490e28ada67984edb1e4b5ca3d2b4c525330a86,0x3328f7f4a1d1c57c35df56bbf0c9dcafca309c49
0xa5809179c98b30e854ae0b98f8d48cd9c938f08737c86d8017691ec992bb5974,19364065,5.777713356140868,,0xd93d10900f53a4f445a88d62efff803edfe20980,0x3328f7f4a1d1c57c35df56bbf0c9dcafca309c49
0x9c62edd1d41bab3e7f500e6182b8898abf1de71c4fbf5e0070755739dca8f720,19363636,5.500015171363024,,0x60e4c3883146c72e1488d14e9f86fa51b8e666a0,0x3328f7f4a1d1c57c35df56bbf0c9dcafca309c49
0xffd5c75134b815739106f2121125d2dd3b0c290bc00cb6d96f495efba3a21e9f,19512562,5.50000636181884,,0x8938c95b8dac231885bd977689a3015e21e0f814,0x3328f7f4a1d1c57c35df56bbf0c9dcafca309c49
0x9e86c93a99e222a0677596b58e52f01f0021d5fb8c1340011626ed30eec77984,19488446,5.356003796705583,,0x03a07f4428bd1e61fcb3667d4d3ded4aef3a01b1,0x3328f7f4a1d1c57c35df56bbf0c9dcafca309c49
0x24555433b6bdb818f70b99a8e704a294bcfd64b3099b5a4523b9f92767c0d1d1,19362254,5.120012569286341,,0x14e9b40f5acee4c8270ed39e8cc49d583eaf0f45,0x3328f7f4a1d1c57c35df56bbf0c9dcafca309c49
0x530c96368aeff8062a5b7eae146be10fbaf11e516846f77023954326a166b315,19363528,5.100016515887086,,0x6d72083279a3bf71f6a106b8583c18988591911f,0x3328f7f4a1d1c57c35df56bbf0c9dcafca309c49
0xf038980949e83721ac3aadda8ae6127e43982affc0193f091dd4dfb2a7a528aa,19362254,5.100008790709869,,0x230feaba109f082428bf6fb62976e8f8fb611551,0x3328f7f4a1d1c57c35df56bbf0c9dcafca309c49
0xfc84537735c27c6d0b086f42d266532debbab79932f1dfac050f7075cdeb5184,19380893,5.010011413161211,,0x9d438394f75f1f5135f746fa257d743e0a5c1c35,0x3328f7f4a1d1c57c35df56bbf0c9dcafca309c49
0x014c1da9d1202c8d8ea9ddbd585e6f2b9fe59c9bfcd441b8b5cef497c86fc9e5,19363636,4.7700143171036355,,0x46f765b845d42c5915284666af07b10dc74d9825,0x3328f7f4a1d1c57c35df56bbf0c9dcafca309c49
0x199c5fd2b7b4f7b8557ec4c9c34cdcd0d33cf21ec539a941d81dcaf22d126773,19418486,4.670016165806809,,0x7e09a6a7c488ab06cff702965d67b7eb757d7af9,0x3328f7f4a1d1c57c35df56bbf0c9dcafca309c49
0xf56511e88651cc72977d8653009af8f1c854e188f2904c65fa60c0bbf2ccaa44,19410956,4.500016603174366,,0x7e09a6a7c488ab06cff702965d67b7eb757d7af9,0x3328f7f4a1d1c57c35df56bbf0c9dcafca309c49
